frequency (Hz),total pressure/forwards pressure,acoustic impedance at measurement point (z_total = z_ec + z_me)
2610.610610610611,0.4923494861961056,(130000000+492148779.75784236j)
2614.1141141141143,0.4888434117880715,(130000000+492902523.85286313j)
2617.6176176176177,0.485335717744611,(130000000+493656143.1982296j)
2621.121121121121,0.48182641627325357,(130000000+494409638.2941792j)
2624.6246246246246,0.4783155195840408,(130000000+495163009.6382782j)
2628.128128128128,0.47480303988966094,(130000000+495916257.7254397j)
2631.6316316316315,0.47128898940559166,(130000000+496669383.0479416j)
2635.135135135135,0.4677733803502447,(130000000+497422386.09544295j)
2638.6386386386384,0.46425622494511737,(130000000+498175267.3550031j)
2642.142142142142,0.4607375354149535,(130000000+498928027.3110978j)
2645.6456456456453,0.4572173239879044,(130000000+499680666.4456362j)
2649.1491491491493,0.45369560289570277,(130000000+500433185.2379784j)
2652.6526526526527,0.4501723843738416,(130000000+501185584.16495174j)
2656.156156156156,0.44664768066175736,(130000000+501937863.7008682j)
2659.6596596596596,0.4431215040030262,(130000000+502690024.3175404j)
2663.1631631631635,0.4395938666455666,(130000000+503442066.4842984j)
2666.666666666667,0.4360647808418537,(130000000+504193990.66800517j)
2670.1701701701704,0.4325342588491353,(130000000+504945797.33307415j)
2673.673673673674,0.42900231292967117,(130000000+505697486.9414842j)
2677.1771771771773,0.42546895535096946,(130000000+506449059.9527958j)
2680.680680680681,0.42193419838604557,(130000000+507200516.82416713j)
2684.1841841841842,0.41839805431368626,(130000000+507951858.0103699j)
2687.6876876876877,0.41486053541873424,(130000000+508703083.9638038j)
2691.191191191191,0.4113216539923769,(130000000+509454195.13451326j)
2694.6946946946946,0.40778142233245823,(130000000+510205191.9702021j)
2698.198198198198,0.40423985274380253,(130000000+510956074.9162489j)
2701.7017017017015,0.4006969575385594,(130000000+511706844.4157217j)
2705.205205205205,0.3971527490365579,(130000000+512457500.90939355j)
2708.7087087087084,0.3936072395656887,(130000000+513208044.8357572j)
2712.2122122122123,0.3900604414623037,(130000000+513958476.6310395j)
2715.7157157157158,0.38651236707163555,(130000000+514708796.7292159j)
2719.219219219219,0.38296302874824095,(130000000+515459005.5620261j)
2722.7227227227227,0.37941243885647347,(130000000+516209103.55898684j)
2726.2262262262266,0.3758606097709732,(130000000+516959091.1474075j)
2729.72972972973,0.372307553877197,(130000000+517708968.75240314j)
2733.2332332332335,0.36875328357196646,(130000000+518458736.7969097j)
2736.736736736737,0.36519781126405737,(130000000+519208395.7016972j)
2740.2402402402404,0.36164114937482134,(130000000+519957945.88538355j)
2743.743743743744,0.35808331033884266,(130000000+520707387.76444876j)
2747.2472472472473,0.35452430660463596,(130000000+521456721.7532484j)
2750.7507507507507,0.3509641506353877,(130000000+522205948.2640268j)
2754.254254254254,0.34740285490974165,(130000000+522955067.7069311j)
2757.7577577577576,0.3438404319226377,(130000000+523704080.4900235j)
2761.261261261261,0.34027689418619544,(130000000+524452987.0192962j)
2764.7647647647645,0.3367122542306627,(130000000+525201787.69868267j)
2768.268268268268,0.33314652460542094,(130000000+525950482.9300721j)
2771.771771771772,0.32957971788005985,(130000000+526699073.1133213j)
2775.2752752752754,0.3260118466455176,(130000000+527447558.64626795j)
2778.778778778779,0.322442923515303,(130000000+528195939.9247438j)
2782.2822822822823,0.3188729611267968,(130000000+528944217.34258634j)
2785.7857857857857,0.3153019721426437,(130000000+529692391.2916524j)
2789.2892892892896,0.31172996925224367,(130000000+530440462.16182935j)
2792.792792792793,0.3081569651733415,(130000000+531188430.3410486j)
2796.2962962962965,0.30458297265373396,(130000000+531936296.2152974j)
2799.7997997998,0.30100800447309844,(130000000+532684060.1686308j)
2803.3033033033034,0.2974320734449566,(130000000+533431722.58318394j)
2806.806806806807,0.2938551924187777,(130000000+534179283.83918434j)
2810.3103103103103,0.29027737428224487,(130000000+534926744.3149628j)
2813.813813813814,0.2866986319636888,(130000000+535674104.3869665j)
2817.3173173173172,0.2831189784347065,(130000000+536421364.4297697j)
2820.8208208208207,0.2795384267129864,(130000000+537168524.8160862j)
2824.324324324324,0.2759569898653565,(130000000+537915585.9167795j)
2827.8278278278276,0.2723746810110661,(130000000+538662548.1008763j)
2831.331331331331,0.26879151332534235,(130000000+539409411.7355762j)
2834.834834834835,0.2652075000432303,(130000000+540156177.1862637j)
2838.3383383383384,0.26162265446375793,(130000000+540902844.8165188j)
2841.841841841842,0.25803698995443974,(130000000+541649414.9881293j)
2845.3453453453453,0.25445051995617574,(130000000+542395888.0611005j)
2848.848848848849,0.250863257988566,(130000000+543142264.3936671j)
2852.3523523523527,0.24727521765569196,(130000000+543888544.342304j)
2855.855855855856,0.24368641265241467,(130000000+544634728.2617359j)
2859.3593593593596,0.2400968567712377,(130000000+545380816.50495j)
2862.862862862863,0.23650656390980043,(130000000+546126809.4232049j)
2866.3663663663665,0.2329155480790666,(130000000+546872707.3660421j)
2869.86986986987,0.22932382341228827,(130000000+547618510.6812961j)
2873.3733733733734,0.22573140417483004,(130000000+548364219.7151055j)
2876.876876876877,0.22213830477494673,(130000000+549109834.8119223j)
2880.3803803803803,0.2185445397756358,(130000000+549855356.3145223j)
2883.8838838838838,0.21495012390767854,(130000000+550600784.5640161j)
2887.387387387387,0.21135507208401852,(130000000+551346119.8998587j)
2890.8908908908907,0.2077593994156399,(130000000+552091362.6598594j)
2894.394394394394,0.2041631212291326,(130000000+552836513.180192j)
2897.897897897898,0.20056625308614406,(130000000+553581571.7954043j)
2901.4014014014015,0.19696881080498158,(130000000+554326538.8384285j)
2904.904904904905,0.19337081048462296,(130000000+555071414.6405907j)
2908.4084084084084,0.18977226853147425,(130000000+555816199.5316201j)
2911.9119119119123,0.18617320168923301,(130000000+556560893.8396598j)
2915.4154154154157,0.18257362707229788,(130000000+557305497.8912748j)
2918.918918918919,0.17897356220321184,(130000000+558050012.0114623j)
2922.4224224224226,0.17537302505473473,(130000000+558794436.5236616j)
2925.925925925926,0.17177203409721303,(130000000+559538771.7497624j)
2929.4294294294295,0.1681706083520454,(130000000+560283018.0101147j)
2932.932932932933,0.1645687674521849,(130000000+561027175.6235374j)
2936.4364364364365,0.1609665317107655,(130000000+561771244.9073286j)
2939.93993993994,0.15736392219917456,(130000000+562515226.1772732j)
2943.4434434434434,0.15376096083610863,(130000000+563259119.747653j)
2946.946946946947,0.15015767048946044,(130000000+564002925.9312552j)
2950.4504504504503,0.14655407509324525,(130000000+564746645.0393814j)
2953.9539539539537,0.14295019978222637,(130000000+565490277.381856j)
2957.457457457457,0.13934607104743071,(130000000+566233823.2670357j)
2960.960960960961,0.13574171691644815,(130000000+566977283.0018177j)
2964.4644644644645,0.13213716716323587,(130000000+567720656.891648j)
2967.967967967968,0.1285324535532179,(130000000+568463945.2405307j)
2971.4714714714714,0.12492761013079445,(130000000+569207148.3510362j)
